ID,Timestamp
249,819994043780067
250,819994758520364
251,819995477802678
252,819996195901714
253,819996913645841
254,819997631719658
255,819998349614100
256,819999059563334
257,819999765818827
258,820000470354669
259,820001185878306
260,820001900209986
261,820002610768353
262,820003317813177
263,820004037739431
264,820004752501752
265,820005475832647
266,820006190866763
267,820006903866984
268,820007621736750
269,820008329700467
270,820009038515475
271,820009754365498
272,820010456232252
273,820011173611725
274,820011888700717
275,820012595736763
276,820013308932437
277,820014022498443
278,820014729078253
279,820015437679826
280,820016147499695
281,820016845771354
282,820017549759589
283,820018252769594
284,820018954502811
285,820019656773687
286,820020365527775
287,820021073281620
288,820021789806461
289,820022495327607
290,820023216852900
291,820023926315893
292,820024633346526
293,820025343807535
294,820026054245044
295,820026760408490
296,820027468830415
297,820028162837613
298,820028873579057
299,820029580686749
300,820030281784164
301,820030976882384
302,820031678808296
303,820032387810305
304,820033105901720
305,820033828204600
306,820034553865414
307,820035268791809
308,820035973150796
309,820036690860271
310,820037401098198
311,820038114916763
312,820038822781093
313,820039524744355
314,820040236859295
315,820040944833116
316,820041662875958
317,820042377569795
318,820043092870776
319,820043804868908
320,820044515664853
321,820045227888728
322,820045938857928
323,820046648635362
324,820047353511219
325,820048055832250
326,820048757742949
327,820049468042411
328,820050167761263
329,820050877608265
330,820051598523604
331,820052315931658
332,820053027487060
333,820053734885457
334,820054451810627
335,820055161877811
336,820055868629874
337,820056581883303
338,820057287383894
339,820057997171112
340,820058712900486
341,820059423853503
342,820060125665017
343,820060838878451
344,820061547897157
345,820062256840116
346,820062958305750
347,820063669959701
348,820064381209196
349,820065100939216
350,820065805718370
351,820066512234479
352,820067229921100
353,820067950796785
354,820068667646475
355,820069376894599
356,820070096386771
357,820070801448153
358,820071512813845
359,820072236280951
360,820072949936297
361,820073670499511
362,820074396936942
363,820075115893822
364,820075818862604
365,820076540861429
366,820077255171680
367,820077972855006
368,820078681918840
369,820079387892141
370,820080104804537
371,820080815931277
372,820081529355750
373,820082235816833
374,820082939894878
375,820083649788464
376,820084370951449
377,820085079884292
378,820085791852459
379,820086497598481
380,820087209890401
381,820087923897969
382,820088632482560
383,820089347112169
384,820090065796091
385,820090788876857
386,820091506955605
387,820092205822507
388,820092914871961
389,820093620755387
390,820094333865665
391,820095042875829
392,820095753863345
393,820096457520493
394,820097174798550
395,820097888877948
396,820098610900089
397,820099328882959
398,820100040239748
399,820100754805846
400,820101470859147
401,820102181849557
402,820102896908644
403,820103610865379
404,820104327810634
405,820105045863082
406,820105755775799
407,820106461709539
408,820107170933519
409,820107885804084
410,820108600781910
411,820109322927158
412,820110032768055
413,820110745821462
414,820111447937802
415,820112159517052
416,820112872882272
417,820113582859500
418,820114284861043
419,820114995935881
420,820115705858859
421,820116416429097
422,820117125888084
423,820117841882095
424,820118562750930
425,820119276923539
426,820120000412280
427,820120722973085
428,820121448900207
429,820122161848367
430,820122890862784
431,820123602698748
432,820124313895275
433,820125036872587
434,820125753725691
435,820126487566853
436,820127207834044
437,820127905731527
438,820128624839983
439,820129333817093
440,820130045945833
441,820130760845109
442,820131474803993
443,820132178852354
444,820132888815206
445,820133605687505
446,820134320750798
447,820135038053140
448,820135744692253
449,820136460683502
450,820137172562244
451,820137885963780
452,820138606454847
453,820139312892790
454,820140038931618
455,820140742319338
456,820141446842717
457,820142153789558
458,820142866911486
459,820143578860113
460,820144298463748
461,820145015193302
462,820145722740267
463,820146431846331
464,820147133730573
465,820147846852684
466,820148562635025
467,820149276744510
468,820149974695388
469,820150687829619
470,820151403817392
471,820152107658954
472,820152817684899
473,820153530558790
474,820154254491877
475,820154980375996
476,820155696776046
477,820156407551292
478,820157123761433
479,820157831191885
480,820158533859927
481,820159249734241
482,820159962416514
483,820160675616318
484,820161381683984
485,820162090709578
486,820162807565959
487,820163512816861
488,820164223230901
489,820164926620079
490,820165647958512
491,820166348851747
492,820167059087949
493,820167779766598
494,820168482881507
495,820169194381045
496,820169912191234
497,820170632532748
498,820171349919041
499,820172061591527
500,820172774272765
501,820173481645198
502,820174205264422
503,820174919818854
504,820175629602091
505,820176342465805
506,820177059969374
507,820177769846425
508,820178482514441
509,820179198656653
510,820179914415001
511,820180631441535
512,820181338928967
513,820182040912714
514,820182747607940
515,820183460756701
516,820184171828327
517,820184879857238
518,820185580740574
519,820186283545718
520,820187004141408
521,820187715861557
522,820188441783119
523,820189153936618
524,820189872661584
525,820190583298203
526,820191294807951
527,820192013888764
528,820192721707555
529,820193425707999
530,820194122616009
531,820194828507565
532,820195532305942
533,820196253626853
534,820196971742962
535,820197689496225
536,820198416878430
537,820199123386123
538,820199841291364
539,820200563215780
540,820201283870522
541,820201995536434
542,820202701550693
543,820203411876701
544,820204116642304
545,820204833552189
546,820205535501804
547,820206254578745
548,820206967091941
549,820207685881871
550,820208411931907
551,820209130763201
552,820209847883505
553,820210555194811
554,820211270719819
555,820211981908955
556,820212703853859
557,820213419792782
558,820214137037123
559,820214852667551
560,820215570821591
561,820216277421851
562,820216979679458
563,820217693728504
564,820218402136546
565,820219115678276
566,820219836667869
567,820220554828894
568,820221272667733
569,820221988853790
570,820222695848120
571,820223400679243
572,820224116944884
573,820224827867491
574,820225553859990
575,820226256177366
576,820226961862411
577,820227685712674
578,820228391501693
579,820229102352112
580,820229810498966
581,820230522272244
582,820231235715673
583,820231946673246
584,820232651509972
585,820233364652483
586,820234081930884
587,820234799845008
588,820235517240570
589,820236225598603
590,820236947865918
591,820237657663281
592,820238374549193
593,820239095815953
594,820239811395130
595,820240513550993
596,820241231070201
597,820241942870136
598,820242661409129
599,820243370668885
600,820244087730689
601,820244807720200
602,820245519640056
603,820246227732379
604,820246941385693
605,820247647731759
606,820248357747336
607,820249063781752
608,820249772762241
609,820250472890796
610,820251180574430
611,820251891527570
612,820252606731210
613,820253318709717
614,820254025872970
615,820254740896484
616,820255445820301
617,820256155899899
618,820256866892101
619,820257578886327
620,820258289340514
621,820258993728917
622,820259702828844
623,820260407806796
624,820261117887141
625,820261830708551
626,820262545837082
627,820263263865302
628,820263982483916
629,820264692889900
630,820265405823357
631,820266119671953
632,820266830838627
633,820267548689369
634,820268263606756
635,820268986772105
636,820269692613559
637,820270400996054
638,820271122376450
639,820271844262791
640,820272558582085
641,820273280459286
642,820273997742358
643,820274719687237
644,820275434734185
645,820276156729081
646,820276867713947
647,820277586825952
648,820278300857485
649,820279023361443
650,820279744584916
651,820280446980345
652,820281156670902
653,820281860899363
654,820282569201095
655,820283289802528
656,820284004314420
657,820284715843600
658,820285431491911
659,820286140809919
660,820286849207657
661,820287547822662
662,820288258862668
663,820288971811554
664,820289681677970
665,820290408901861
666,820291115664518
667,820291825809648
668,820292543823054
669,820293259728560
670,820293955712311
671,820294669822119
672,820295376442761
673,820296080906178
674,820296790901496
675,820297492881343
676,820298201431149
677,820298913249086
678,820299622925029
679,820300336864701
680,820301058903172
681,820301772515449
682,820302489853707
683,820303210859729
684,820303914641396
685,820304618805773
686,820305329907544
687,820306031870313
688,820306733892301
689,820307444411289
690,820308163421285
691,820308885731219
692,820309595811908
693,820310293906145
694,820311017672639
695,820311726650106
696,820312442116934
697,820313148831959
698,820313853877690
699,820314567524208
700,820315279927538
701,820315993871925
702,820316710667507
703,820317425341799
704,820318144456873
705,820318866612804
706,820319584790727
707,820320304214511
708,820321028387289
709,820321741165871
710,820322450857276
711,820323166829463
712,820323887885438
713,820324609748409
714,820325322525493
715,820326043793961
716,820326762814911
717,820327476834932
718,820328190115087
719,820328904717801
720,820329612805173
721,820330326828884
722,820331028888450
723,820331734530630
724,820332451794355
725,820333160884062
726,820333874865329
727,820334586860923
728,820335305330744
729,820336017846485
730,820336731894969
731,820337452856720
732,820338165922970
733,820338874968823
734,820339592730199
735,820340303930423
736,820341008832183
737,820341713796154
738,820342411847612
739,820343108872688
740,820343822791291
741,820344537422918
742,820345257822592
743,820345973074330
744,820346691831654
745,820347397801418
746,820348103304800
747,820348826815961
748,820349533910313
749,820350250862913
750,820350960873268
751,820351673041781
752,820352374859537
753,820353096914566
754,820353819870995
755,820354531559482
756,820355249898169
757,820355959302815
758,820356671840836
759,820357381743694
760,820358075900062
761,820358783866623
762,820359501890231
763,820360212915796
764,820360926904329
765,820361636928300
766,820362340901754
767,820363053836152
768,820363763917778
769,820364469969667
770,820365176856498
771,820365877846012
772,820366584889623
773,820367301850124
774,820368011894157
775,820368723861017
776,820369426995443
777,820370132915840
778,820370848890228
779,820371558868540
780,820372272880770
781,820372983921948
782,820373701863711
783,820374411883623
784,820375117817002
785,820375823184484
786,820376543163014
787,820377263171169
788,820378043441049
